page,rank,total_requests,num_domains,page_weight,has_analytics,has_advertising,has_cmp,tech_count,cmp_name
https://www.europapress.es/,5000,136,40,2084816,1.0,1.0,1.0,27.0,Funding Choices
https://www.eurosport.fr/,5000,3,1,2176,0.0,0.0,0.0,2.0,none
https://www.eventbrite.com/,5000,185,48,4329027,1.0,1.0,1.0,37.0,Transcend
https://www.evri.com/,5000,110,6,1984871,0.0,0.0,1.0,20.0,OneTrust
https://www.evvelcevap.com/,5000,352,114,2826313,1.0,1.0,0.0,29.0,none
https://www.expatriates.com/,5000,22,7,426198,1.0,0.0,0.0,11.0,none
https://www.expedia.com/,5000,282,39,3662786,1.0,1.0,1.0,25.0,OneTrust
https://www.express.de/,5000,130,12,1992876,0.0,1.0,0.0,16.0,none
https://www.expressen.se/,5000,63,13,3617812,1.0,1.0,1.0,18.0,Funding Choices
https://www.fabswingers.com/,5000,11,3,85214,1.0,0.0,0.0,5.0,none
https://www.fakt.pl/,5000,63,18,1043734,1.0,1.0,0.0,14.0,none
https://www.falabella.com.co/,5000,184,73,7763652,1.0,1.0,0.0,31.0,none
https://www.falabella.com.pe/,5000,213,74,13477630,1.0,1.0,0.0,33.0,none
https://www.falabella.com/,5000,219,81,3867491,1.0,1.0,0.0,36.0,none
https://www.famousbirthdays.com/,5000,1462,226,2113838,1.0,1.0,0.0,28.0,none
https://www.fanatics.com/,5000,98,23,3006017,1.0,1.0,0.0,18.0,none
https://www.fanatik.com.tr/,5000,479,141,4796695,1.0,1.0,1.0,27.0,OneTrust
https://www.fanatik.ro/,5000,57,18,1015320,1.0,1.0,1.0,18.0,OneTrust
https://www.fancode.com/,5000,166,32,2691361,1.0,1.0,1.0,27.0,Funding Choices
https://www.farfetch.com/,5000,202,55,3351780,1.0,1.0,0.0,25.0,none
https://www.farming-simulator.com/,5000,90,1,5701328,0.0,0.0,0.0,7.0,none
https://www.farpost.ru/,5000,37,7,582859,1.0,0.0,0.0,11.0,none
https://www.fashionnova.com/,5000,404,108,7208542,1.0,1.0,1.0,57.0,Transcend
https://www.faz.net/,5000,324,18,5268529,1.0,0.0,0.0,20.0,none
https://www.fc-member.familyclub.jp/,5000,18,6,231334,1.0,0.0,0.0,6.0,none
https://www.fcf.cat/,5000,142,20,11185173,1.0,1.0,0.0,19.0,none
https://www.fdj.fr/,5000,147,12,10736183,0.0,0.0,1.0,19.0,Commanders Act TrustCommander
https://www.fedex.com/,5000,87,16,1905084,1.0,1.0,0.0,22.0,none
https://www.felissimo.co.jp/,5000,436,106,5432935,1.0,1.0,0.0,33.0,none
https://www.femmeactuelle.fr/,5000,47,10,684198,1.0,0.0,0.0,12.0,none
https://www.figma.com/,5000,84,4,3391116,0.0,0.0,0.0,15.0,none
https://www.filgoal.com/,5000,206,77,2806560,1.0,1.0,0.0,11.0,none
https://www.filmstarts.de/,5000,396,140,3524532,1.0,1.0,1.0,22.0,Didomi
https://www.filmweb.pl/,5000,350,22,7790180,1.0,1.0,1.0,20.0,Didomi
https://www.filmyzilla.com.vu/,5000,11,3,114141,1.0,0.0,0.0,6.0,none
https://www.fimela.com/,5000,260,64,3157464,1.0,1.0,1.0,32.0,Funding Choices
https://www.findagrave.com/,5000,725,175,5749142,1.0,1.0,1.0,39.0,Conversant Consent Tool
https://www.finya.de/,5000,21,1,1674070,0.0,0.0,0.0,5.0,none
