page,rank,total_requests,num_domains,page_weight
https://www.myherbalife.com/,5000,79,16,2996606
https://www.myinstants.com/,5000,1197,238,3321242
https://www.myneta.info/,5000,37,18,1164265
https://www.myon.com/,5000,36,2,2243907
https://www.myupchar.com/,5000,76,15,2517933
https://www.naasongs.co/,5000,62,1,1094914
https://www.national-lottery.co.uk/,5000,100,5,1958875
https://www.naturabuy.fr/,5000,139,5,3367922
https://www.nature.com/,5000,64,12,1435592
https://www.nba.com/,5000,773,176,8997810
https://www.nbcnews.com/,5000,777,202,28096393
https://www.ndr.de/,5000,20,2,663525
https://www.nefisyemektarifleri.com/,5000,1080,207,4954712
https://www.neopets.com/,5000,159,9,35758598
https://www.nespresso.com/,5000,389,112,4459507
https://www.net-empregos.com/,5000,127,14,2353479
https://www.nettiauto.com/,5000,105,19,1784085
https://www.nettruyendie.com/,5000,155,6,2374770
https://www.nettruyenmck.com/,5000,153,6,2392984
https://www.netvasco.com.br/,5000,142,29,2837998
https://www.newgrounds.com/,5000,161,9,2686527
https://www.news18.com/,5000,860,185,17510015
https://www.news24.com/,5000,295,58,3571585
https://www.newsbeast.gr/,5000,73,17,1241882
https://www.newsbomb.gr/,5000,68,17,2027361
https://www.newsit.gr/,5000,44,8,943798
https://www.newsnow.co.uk/,5000,404,107,1599094
https://www.next.co.uk/,5000,171,13,3569049
https://www.nhk.or.jp/,5000,84,10,3787427
https://www.nhl.com/,5000,165,24,4589087
https://www.nhs.uk/,5000,15,2,457596
https://www.nikkei.com/,5000,136,16,2258275
https://www.nintendo.com/,5000,128,20,7191552
https://www.nit.pt/,5000,216,46,21851998
https://www.nitori-net.jp/,5000,296,102,3144072
https://www.nmas.com.mx/,5000,158,37,3540519
https://www.nobroker.in/,5000,154,61,2837528
https://www.noor-book.com/,5000,183,34,2519204
https://www.noticiasaominuto.com/,5000,293,88,7331712
https://www.notion.so/,5000,165,34,4931823
https://www.notitimba.com/,5000,73,13,1329539
https://www.novel543.com/,5000,29,5,371379
https://www.novelupdates.com/,5000,841,203,2997457
https://www.novosti.rs/,5000,619,177,8283040
https://www.nowtv.com.tr/,5000,99,29,5071149
https://www.npr.org/,5000,670,178,6189791
https://www.nps.gov/,5000,68,6,3257612
https://www.nrk.no/,5000,204,13,2048330
https://www.nsctotal.com.br/,5000,968,205,4294070
https://www.nseindia.com/,5000,160,15,4024913
https://www.ntv.com.tr/,5000,501,145,3622932
https://www.ntvspor.net/,5000,510,173,5189383
https://www.nuevoloquo.ch/,5000,113,6,1467807
https://www.nukistream.com/,5000,70,22,2745361
https://www.nur.kz/,5000,142,25,2238725
https://www.nvidia.com/,5000,276,65,4334584
https://www.nykaa.com/,5000,74,7,6271384
https://www.nzherald.co.nz/,5000,422,84,5573452
https://www.o2.pl/,5000,79,9,1488060
https://www.obi.de/,5000,417,13,4374096
https://www.obilet.com/,5000,149,62,2247071
https://www.obozrevatel.com/,5000,927,222,6707313
https://www.odatv.com/,5000,102,25,2586165
https://www.office.com/,5000,1021,11,25230752
https://www.ojogo.pt/,5000,834,172,8388751
https://www.okx.com/,5000,112,7,4686311
https://www.ole.com.ar/,5000,1079,140,21978284
https://www.olx.co.id/,5000,310,96,4998380
https://www.olx.com.pk/,5000,110,26,4249161
https://www.olx.in/,5000,277,59,4804034
https://www.olx.pl/,5000,175,20,4447301
https://www.olx.ua/,5000,215,36,4961440
https://www.on3.com/,5000,1206,245,6964802
https://www.onlinekhabar.com/,5000,288,25,26432429
https://www.onlinesbi.sbi/,5000,56,2,3340926
https://www.onlineservices.nsdl.com/,5000,35,5,2896442
https://www.onthemarket.com/,5000,125,58,1996807
https://www.op.gg/,5000,195,56,3325385
https://www.oppo.com/,5000,95,38,1997514
https://www.orange.fr/,5000,236,72,2498351
https://www.oremanga.net/,5000,54,3,7964213
https://www.oricon.co.jp/,5000,256,70,2753292
https://www.origo.hu/,5000,177,29,5503456
https://www.ouedkniss.com/,5000,263,20,4061411
https://www.overleaf.com/,5000,71,4,4872333
https://www.p-world.co.jp/,5000,111,18,2960238
https://www.pagalworld.com.sb/,5000,90,11,529125
https://www.pagesjaunes.fr/,5000,72,8,1057640
https://www.pagibigfundservices.com/,5000,28,4,3449276
https://www.pagina12.com.ar/,5000,250,48,7672075
https://www.paparazzi.com.ar/,5000,189,52,3708171
https://www.paramountplus.com/,5000,330,99,7653078
https://www.paris.cl/,5000,280,43,5295487
https://www.partslink24.com/,5000,92,9,1102790
https://www.passeidireto.com/,5000,101,25,1885391
https://www.patria.org.ve/,5000,39,4,3052908
https://www.pcgamer.com/,5000,1198,230,6061034
https://www.pch.com/,5000,819,260,5096031
https://www.pciconcursos.com.br/,5000,199,17,3101777
https://www.pdffiller.com/,5000,164,21,1777460
https://www.pendujatt.net/,5000,13,3,218811
https://www.pensador.com/,5000,1782,254,4031632
https://www.perfectgirls.xxx/,5000,165,25,4449069
https://www.pervclips.com/,5000,61,9,1201503
https://www.pexels.com/,5000,72,10,1769568
https://www.physicsandmathstutor.com/,5000,893,197,3129663
https://www.piaotia.com/,5000,27,2,273390
https://www.pictoa.com/,5000,81,8,1120877
https://www.picuki.com/,5000,819,185,1645884
https://www.pink.rs/,5000,899,185,10722573
https://www.pinterest.co.uk/,5000,247,10,14461343
https://www.pinterest.com.mx/,5000,250,12,14438504
https://www.pinterest.es/,5000,246,10,14437575
https://www.pinterest.fr/,5000,245,10,14459492
https://www.placardefutebol.com.br/,5000,72,15,1014255
https://www.planetminecraft.com/,5000,693,195,6689587
https://www.playsport.cc/,5000,78,9,1416866
https://www.playstation.com/,5000,178,37,13674334
https://www.plotek.pl/,5000,55,10,955754
https://www.plovdiv24.bg/,5000,224,26,1994435
https://www.pngwing.com/,5000,76,13,1079421
https://www.poder360.com.br/,5000,189,31,7943081
https://www.politico.com/,5000,597,164,6001055
https://www.polovniautomobili.com/,5000,1806,274,6219191
https://www.polsatnews.pl/,5000,132,33,2387052
https://www.polsatsport.pl/,5000,153,34,2363190
https://www.pomponik.pl/,5000,75,15,643652
https://www.porndr.com/,5000,232,15,6163940
https://www.pornhat.com/,5000,210,28,4428454
https://www.pornktube.club/,5000,71,13,1230554
https://www.pornlulu.com/,5000,62,13,4453614
https://www.pornocarioca.com/,5000,124,9,4346710
https://www.pornogratisdiario.com/,5000,51,6,284360
https://www.pornohirsch.net/,5000,44,11,449969
https://www.pornpics.de/,5000,48,10,2142572
https://www.porntrex.com/,5000,126,37,7558996
https://www.pornwhite.com/,5000,63,9,1040216
https://www.portaldasfinancas.gov.pt/,5000,42,5,1039021
https://www.portaleargo.it/,5000,28,5,733313
https://www.portalempleo.gob.ar/,5000,36,7,1396847
https://www.portfolio.hu/,5000,164,40,11164875
https://www.post.japanpost.jp/,5000,90,7,4945087
https://www.posta.com.tr/,5000,369,93,3869177
https://www.poste.it/,5000,191,8,2534867
https://www.postermywall.com/,5000,144,18,8884500
https://www.postype.com/,5000,113,33,5397926
https://www.ppomppu.co.kr/,5000,175,27,2844850
https://www.pracuj.pl/,5000,68,12,1774811
https://www.prajavani.net/,5000,978,218,4254144
https://www.pravda.com.ua/,5000,367,128,3089815
https://www.pricesmart.com/,5000,72,18,2297531
https://www.primor.eu/,5000,185,15,3719250
https://www.privateproperty.co.za/,5000,63,17,1315259
https://www.procyclingstats.com/,5000,240,85,1810631
https://www.profesia.sk/,5000,149,14,1558635
https://www.programme-television.org/,5000,410,122,8932440
https://www.programme.tv/,5000,72,11,760913
https://www.pronews.gr/,5000,136,38,4550130
https://www.property24.com/,5000,87,15,2831175
https://www.prosport.ro/,5000,108,34,1633761
https://www.prothomalo.com/,5000,172,35,3336010
https://www.pscube.jp/,5000,17,3,161294
https://www.purepeople.com/,5000,800,190,2815242
https://www.pw.live/,5000,149,9,5575022
https://www.quartier-rouge.be/,5000,60,5,1069627
https://www.qvc.com/,5000,383,113,7541825
https://www.qvc.de/,5000,231,18,5229247
https://www.racingpost.com/,5000,193,40,3201981
https://www.railyatri.in/,5000,173,58,3642516
https://www.rainews.it/,5000,102,12,2809774
https://www.raiplay.it/,5000,184,18,3501589
https://www.rakuten-card.co.jp/,5000,383,114,4195722
https://www.rakuten-sec.co.jp/,5000,292,84,2802615
https://www.rakuten.co.jp/,5000,235,17,2833732
https://www.rambler.ru/,5000,375,42,3618463
https://www.ravelry.com/,5000,19,4,2529782
https://www.rbc.ru/,5000,186,36,2057736
https://www.rbc.ua/,5000,88,22,1358068
https://www.readawrite.com/,5000,214,14,3571460
https://www.realestate.com.au/,5000,3,2,18279
https://www.realtor.ca/,5000,114,31,1775005
https://www.reclameaqui.com.br/,5000,570,168,2865248
https://www.record.pt/,5000,275,81,4420859
https://www.redactie24.be/,5000,80,16,1266333
https://www.redbus.in/,5000,96,18,1884658
https://www.redlights.be/,5000,61,5,1079999
https://www.redtube.com.br/,5000,67,14,1739904
https://www.rei.com/,5000,294,51,3820613
https://www.renee.pl/,5000,37,9,2565950
https://www.reportera.co.kr/,5000,95,21,2223805
https://www.reserved.com/,5000,21,8,425788
https://www.resetera.com/,5000,908,181,3901283
https://www.restituicao.receita.fazenda.gov.br/,5000,48,6,4030173
https://www.resultados-futbol.com/,5000,591,147,4000271
https://www.ricardo.ch/,5000,120,27,2223577
https://www.rmf24.pl/,5000,146,28,3219405
https://www.rojadirectaenvivo.pl/,5000,374,112,184453
https://www.romaniatv.net/,5000,70,10,1493484
https://www.rome2rio.com/,5000,78,22,918032
https://www.romeo.com/,5000,254,8,8175216
https://www.rona.ca/,5000,394,98,4891515
https://www.rottentomatoes.com/,5000,597,139,5314702
https://www.royalcaribbean.com/,5000,434,94,10595260
https://www.royalmail.com/,5000,76,7,2015321
https://www.royalroad.com/,5000,100,11,6434418
https://www.rte.ie/,5000,196,12,3891687
https://www.rtl.de/,5000,67,9,2483295
https://www.rtl.nl/,5000,110,22,9202308
https://www.rtve.es/,5000,525,47,11663957
https://www.rtvslo.si/,5000,103,15,1490073
https://www.russianfood.com/,5000,193,30,1591603
https://www.sambaporno.com/,5000,89,7,1233311
https://www.samsclub.com/,5000,108,41,2080858
https://www.sanspo.com/,5000,804,211,4603812
https://www.santander.com.br/,5000,191,63,3691680
https://www.saostar.vn/,5000,164,57,2393240
https://www.sapo.pt/,5000,281,104,3441317
https://www.sarthaks.com/,5000,60,10,7547036
https://www.sat.gob.mx/,5000,51,3,1353513
https://www.sberbank.com/,5000,164,21,1583893
https://www.sbicard.com/,5000,126,13,5334277
https://www.scoalarutiera.ro/,5000,89,16,3737288
https://www.screwfix.com/,5000,90,13,1505846
https://www.scribblehub.com/,5000,933,208,2516102
https://www.sdna.gr/,5000,813,198,12684256
https://www.se.pl/,5000,113,24,4108496
https://www.seek.com.au/,5000,120,39,2166828
https://www.seiska.fi/,5000,322,113,2134628
https://www.sejda.com/,5000,17,5,321415
https://www.semana.com/,5000,204,44,3951887
https://www.semana.es/,5000,72,20,1961313
https://www.sensacine.com/,5000,895,236,4117159
https://www.serasa.com.br/,5000,147,39,1811368
https://www.service-public.fr/,5000,74,3,694813
https://www.setlist.fm/,5000,87,30,1784590
https://www.sex.com/,5000,216,8,2581017
https://www.sexosur.cl/,5000,35,10,991553
https://www.sexstories.com/,5000,7,4,41741
https://www.seznamzpravy.cz/,5000,111,21,1579592
https://www.sfr.fr/,5000,46,4,811917
https://www.shaalaa.com/,5000,48,10,1415344
https://www.shabdkosh.com/,5000,205,42,2343269
https://www.shmu.sk/,5000,50,1,1185219
https://www.shop-apotheke.com/,5000,182,20,6925007
https://www.shopch.jp/,5000,380,87,9349633
https://www.shuminoengei.jp/,5000,442,96,5986165
https://www.si.com/,5000,1164,214,6705480
https://www.sisal.it/,5000,250,17,3134101
https://www.skechers.com/,5000,238,73,10077782
https://www.skokka.com.pe/,5000,24,8,760656
https://www.skylinewebcams.com/,5000,57,8,710822
https://www.skynewsarabia.com/,5000,307,34,17823090
https://www.skyscanner.co.in/,5000,13,4,454009
https://www.skyscanner.es/,5000,13,4,454201
https://www.skyscanner.it/,5000,13,4,456260
https://www.skyscanner.net/,5000,13,4,454205
https://www.skyscrapercity.com/,5000,1289,228,4341866
https://www.skysports.com/,5000,56,10,1110359
https://www.slovenskenovice.si/,5000,765,154,7495873
https://www.slrclub.com/,5000,374,55,4120700
https://www.smbc-card.com/,5000,160,30,5945740
https://www.smule.com/,5000,32,7,3641936
https://www.smythstoys.com/,5000,60,4,1464877
https://www.snapchat.com/,5000,44,10,2186852
https://www.soccer24.com/,5000,437,12,2487747
https://www.soccernews.nl/,5000,157,45,3012057
https://www.soccervital.com/,5000,491,151,2244932
https://www.sodresantoro.com.br/,5000,165,29,2567413
https://www.sofascore.com/,5000,830,145,3417862
https://www.sokmil.com/,5000,78,10,1948034
https://www.solodeportes.com.ar/,5000,528,45,5024147
https://www.solopornoitaliani.xxx/,5000,65,9,615876
https://www.sondakika.com/,5000,230,37,6810182
https://www.sorrisi.com/,5000,63,14,1169374
https://www.southwest.com/,5000,123,28,2541460
https://www.spanishdict.com/,5000,801,187,2045492
https://www.spiegel.de/,5000,51,7,1527365
https://www.spiritfanfiction.com/,5000,21,6,1276022
https://www.sponichi.co.jp/,5000,713,176,5180119
https://www.sporcle.com/,5000,1666,270,14154545
https://www.sport-fm.gr/,5000,314,66,10990149
https://www.sport.cz/,5000,131,27,3103546
https://www.sport.de/,5000,279,66,2054350
https://www.sport.pl/,5000,219,12,6103124
https://www.sport.ro/,5000,77,14,1492928
https://www.sport1.de/,5000,462,118,3697818
https://www.sportdog.gr/,5000,249,44,7372666
https://www.sportime.gr/,5000,41,3,629579
https://www.sportingnews.com/,5000,1451,268,6477128
https://www.sportmediaset.mediaset.it/,5000,186,25,8031414
https://www.sports.fr/,5000,89,21,1341477
https://www.sportschau.de/,5000,45,5,2089243
https://www.sportsdirect.com/,5000,77,8,1701703
https://www.srf.ch/,5000,100,14,1812827
https://www.ss.com/,5000,36,8,312628
https://www.ss.lv/,5000,31,6,121335
https://www.ssa.gov/,5000,62,10,1170703
https://www.starhit.ru/,5000,359,82,3939069
https://www.startech.com.bd/,5000,65,7,1063265
https://www.stern.de/,5000,167,18,1802511
https://www.stiripesurse.ro/,5000,257,28,7903834
https://www.sto.cx/,5000,140,14,1497802
https://www.stoiximan.gr/,5000,45,12,2147443
https://www.storm.mg/,5000,425,73,5941336
https://www.stradivarius.com/,5000,67,16,4740203
https://www.strava.com/,5000,55,7,2217037
https://www.stuff.co.nz/,5000,360,77,7668548
https://www.sudinfo.be/,5000,123,43,6291486
https://www.sudouest.fr/,5000,197,56,23444872
https://www.super.cz/,5000,162,36,2935758
https://www.suruga-ya.jp/,5000,215,20,2163963
https://www.surveymonkey.com/,5000,157,16,4052676
https://www.svenskdam.se/,5000,90,15,2058785
https://www.svt.se/,5000,29,2,676076
https://www.swagbucks.com/,5000,124,10,1190825
https://www.swiggy.com/,5000,61,9,1357717
https://www.sxyprn.com/,5000,80,20,3020351
https://www.symbolab.com/,5000,55,12,3752427
https://www.t-mobile.com/,5000,346,89,2261088
https://www.tacobell.com/,5000,94,19,4849238
https://www.tag24.de/,5000,481,120,3094394
https://www.tagesschau.de/,5000,38,8,1660047
https://www.tagesspiegel.de/,5000,102,14,1673044
https://www.tagged.com/,5000,39,12,561727
https://www.takarakuji-official.jp/,5000,344,81,7630759
https://www.takealot.com/,5000,328,38,7718328
https://www.takvim.com.tr/,5000,710,164,4443265
https://www.tameteo.com/,5000,116,13,1596533
https://www.tandfonline.com/,5000,113,30,2407514
https://www.tcgplayer.com/,5000,245,49,3611979
https://www.tchibo.de/,5000,145,8,3732928
https://www.teacherspayteachers.com/,5000,151,22,2288548
https://www.techradar.com/,5000,583,172,14031076
https://www.telecinco.es/,5000,433,118,6807969
https://www.telegraf.rs/,5000,94,28,1150178
https://www.telegraph.co.uk/,5000,477,137,3736474
https://www.telemundo.com/,5000,963,198,42597670
https://www.tesco.com/,5000,69,14,2985921
https://www.tesla.com/,5000,75,20,3626586
https://www.tf1.fr/,5000,101,11,5137782
https://www.tf1info.fr/,5000,100,16,2639475
https://www.tgcom24.mediaset.it/,5000,122,23,3209917
https://www.thairath.co.th/,5000,272,87,6015229
https://www.the-sun.com/,5000,850,212,3480881
https://www.thegamer.com/,5000,64,13,1097025
https://www.thegioididong.com/,5000,95,20,3659729
https://www.thehindu.com/,5000,412,144,4151713
https://www.themoviedb.org/,5000,77,10,1866696
https://www.thenews.com.pk/,5000,79,11,1088391
https://www.therange.co.uk/,5000,201,31,6288443
https://www.therapynotes.com/,5000,161,2,881276
https://www.thesaurus.com/,5000,3343,370,5994845
https://www.thesimsresource.com/,5000,1224,255,9306963
https://www.thestar.com.my/,5000,496,124,13493298
https://www.thesun.co.uk/,5000,894,219,3782021
https://www.thetrainline.com/,5000,107,15,5190283
https://www.theweathernetwork.com/,5000,645,170,5331960
https://www.theyarehuge.com/,5000,121,9,2556613
https://www.thingiverse.com/,5000,112,22,4423394
https://www.threads.net/,5000,64,6,2934139
https://www.thscore.vip/,5000,119,8,1611299
https://www.thumbzilla.com/,5000,76,8,1064318
https://www.ticketmaster.com.br/,5000,92,16,10211427
https://www.tiempo.com/,5000,99,13,1197847
https://www.timeanddate.com/,5000,1281,195,907326
https://www.timesnownews.com/,5000,1098,233,5564670
https://www.tinkercad.com/,5000,59,11,3967193
https://www.tippmix.hu/,5000,49,5,2729264
https://www.tmz.com/,5000,1186,194,7406910
https://www.tnaflix.com/,5000,60,19,2267155
https://www.tnpsc.gov.in/,5000,61,7,2918367
https://www.todamateria.com.br/,5000,1051,244,8942197
https://www.tokyo-sports.co.jp/,5000,787,223,2850558
https://www.tokyodisneyresort.jp/,5000,202,54,4219469
https://www.tokyvideo.com/,5000,256,95,1720462
https://www.tomsguide.com/,5000,925,225,3775268
https://www.topky.sk/,5000,553,148,8145190
https://www.tori.fi/,5000,130,21,5182875
https://www.toroporno.com/,5000,90,7,1310455
https://www.torrid.com/,5000,8,4,27595
https://www.tportal.hr/,5000,679,149,13669739
https://www.tractorsupply.com/,5000,396,118,8444423
https://www.tradeinn.com/,5000,120,11,4246645
https://www.tradingview.com/,5000,409,14,4308973
https://www.transfermarkt.com.tr/,5000,226,7,2446231
https://www.transfermarkt.com/,5000,181,7,2754735
https://www.transfermarkt.de/,5000,221,8,2649515
https://www.transfermarkt.es/,5000,176,7,2082396
https://www.traveloka.com/,5000,161,26,2210137
https://www.trenitalia.com/,5000,150,7,2617620
https://www.trovaprezzi.it/,5000,77,12,1359617
https://www.truecaller.com/,5000,142,7,2077360
https://www.trulia.com/,5000,10,5,654556
https://www.tse.jus.br/,5000,143,12,4041405
https://www.tt1069.com/,5000,3,1,14402
https://www.tuasaude.com/,5000,582,155,2382061
https://www.tube8.com/,5000,55,11,935990
https://www.tubegalore.com/,5000,82,7,1167265
https://www.tubev.sex/,5000,78,21,1056850
https://www.tudocelular.com/,5000,50,16,902655
https://www.tudogostoso.com.br/,5000,1350,242,4808384
https://www.tumblr.com/,5000,310,7,5132009
https://www.tunwalai.com/,5000,155,9,16999730
https://www.tupaki.com/,5000,1071,216,25986138
https://www.turf-fr.com/,5000,1019,218,5658572
https://www.turnitin.com/,5000,115,14,4530971
https://www.tuttosport.com/,5000,473,68,4559745
https://www.tutu.ru/,5000,240,89,5370331
https://www.tv2.no/,5000,203,47,3184120
https://www.tv3.lt/,5000,337,83,8910435
https://www.tv8.com.tr/,5000,90,19,2519972
https://www.tv9hindi.com/,5000,681,138,19753971
https://www.tv9marathi.com/,5000,547,81,26694661
https://www.tvazteca.com/,5000,257,81,14746410
https://www.tvguia.es/,5000,71,13,1358412
https://www.twpornstars.com/,5000,52,7,1902527
https://www.tycsports.com/,5000,350,48,2676934
https://www.typing.com/,5000,79,4,3315028
https://www.typingtest.com/,5000,55,13,1607280
https://www.tz.de/,5000,1128,226,5705550
https://www.uber.com/,5000,57,8,1468189
https://www.ubereats.com/,5000,93,7,2051007
https://www.ubisoft.com/,5000,98,21,6023171
https://www.uiporn.com/,5000,99,11,3235885
https://www.ukr.net/,5000,1335,244,2700849
https://www.ulta.com/,5000,388,90,3998121
https://www.ultimate-guitar.com/,5000,860,201,2891807
https://www.unian.net/,5000,440,149,3066463
https://www.unian.ua/,5000,512,165,3546357
https://www.unilad.com/,5000,171,48,1957785
https://www.unionbankonline.co.in/,5000,55,4,2565460
https://www.unipin.com/,5000,151,35,6008377
https://www.uniqlo.com/,5000,692,77,13953067
https://www.unisa.ac.za/,5000,89,9,5745198
https://www.united.com/,5000,1389,38,15496329
https://www.up-manga.com/,5000,67,6,6126963
https://www.uppclonline.com/,5000,48,4,499921
https://www.urdupoint.com/,5000,597,155,2197381
https://www.usatoday.com/,5000,926,196,23078833
https://www.usmagazine.com/,5000,1198,288,8719986
https://www.usps.com/,5000,191,50,2923941
https://www.vagas.com.br/,5000,217,72,3711120
https://www.vanitatis.elconfidencial.com/,5000,187,36,2719612
https://www.vanityfair.it/,5000,84,21,4654567
https://www.vecernji.hr/,5000,392,95,6183627
https://www.vedantu.com/,5000,176,28,5887443
https://www.veed.io/,5000,254,29,67026431
https://www.veikkaus.fi/,5000,103,8,1495733
https://www.verizon.com/,5000,254,78,2701477
https://www.vesselfinder.com/,5000,58,5,1053387
https://www.victoriassecret.com/,5000,383,76,5795314
https://www.videosdemadurasx.com/,5000,30,3,140611
https://www.vietjack.com/,5000,93,31,917757
https://www.vijesti.me/,5000,1051,234,4115621
https://www.vinmec.com/,5000,98,20,11115629
https://www.vinted.co.uk/,5000,244,39,6559896
https://www.vinted.fr/,5000,237,40,6853263
https://www.vinted.it/,5000,184,39,4834260
https://www.vinted.pl/,5000,242,39,6679321
https://www.vivalocal.com/,5000,29,8,705246
https://www.vivareal.com.br/,5000,162,70,1955980
https://www.vivastreet.co.uk/,5000,32,9,545905
https://www.vivo.com/,5000,76,15,3736509
https://www.vlr.gg/,5000,78,7,679621
https://www.vn2.pro/,5000,60,2,875916
https://www.voetbalprimeur.nl/,5000,94,23,2025326
https://www.voglioporno.com/,5000,22,6,286064
https://www.voici.fr/,5000,46,10,699526
https://www.vrbo.com/,5000,252,37,3619837
https://www.vrt.be/,5000,93,14,2354265
https://www.vseinstrumenti.ru/,5000,141,25,1805577
https://www.walgreens.com/,5000,200,52,4139420
https://www.walmart.ca/,5000,96,35,1798112
https://www.walmart.com.mx/,5000,95,33,1450859
https://www.warau.jp/,5000,326,71,4804242
https://www.washingtonpost.com/,5000,453,118,7355147
https://www.watch-movies.com.pk/,5000,54,6,418613
https://www.watchlakorn.in/,5000,113,35,2342641
https://www.waz.de/,5000,91,10,1642425
https://www.wcofun.net/,5000,87,8,2349589
https://www.weather.gov/,5000,48,5,1202013
https://www.webmd.com/,5000,759,198,4157334
https://www.webstaurantstore.com/,5000,250,39,4753225
https://www.webteb.com/,5000,578,167,3422442
https://www.webtoons.com/,5000,1235,198,12349311
https://www.wellsfargo.com/,5000,101,24,2291701
https://www.welt.de/,5000,87,14,1813938
https://www.wetteronline.de/,5000,161,10,7136142
https://www.wikihow.com/,5000,76,4,921645
https://www.willhaben.at/,5000,116,26,2358526
https://www.windy.com/,5000,162,7,779346
https://www.wordreference.com/,5000,24,7,340897
https://www.work.ua/,5000,82,21,4837289
https://www.wunderground.com/,5000,1266,241,9785956
https://www.wuxiabox.com/,5000,162,58,1296688
https://www.xataka.com/,5000,1792,308,7672679
https://www.xbox.com/,5000,331,53,7885641
https://www.xe.com/,5000,1529,197,3323476
https://www.xfinity.com/,5000,453,133,5387432
https://www.xnxx20.com/,5000,58,7,1175762
https://www.y2mate.com/,5000,15,4,234947
https://www.y8.com/,5000,72,7,1033434
https://www.yallakora.com/,5000,408,80,3746661
https://www.yaplakal.com/,5000,406,87,9920962
https://www.yelp.com/,5000,105,8,3018132
https://www.yenicaggazetesi.com.tr/,5000,188,49,3399145
https://www.yodobashi.com/,5000,282,66,1788512
https://www.yomiuri.co.jp/,5000,511,160,6864175
https://www.yr.no/,5000,44,7,683089
https://www.zakon.kz/,5000,239,45,2730692
https://www.zalando.es/,5000,87,12,2086591
https://www.zalando.fr/,5000,90,12,2112639
https://www.zalando.it/,5000,91,12,2153815
https://www.zalando.nl/,5000,91,12,2107007
https://www.zalando.pl/,5000,88,12,2034256
https://www.zamalektoday.com/,5000,62,4,792531
https://www.zara.com/,5000,78,13,1363634
https://www.zdf.de/,5000,23,3,1321995
https://www.zedge.net/,5000,55,13,2494606
https://www.zee5.com/,5000,385,75,12690710
https://www.zeit.de/,5000,111,18,1708445
https://www.zerozero.pt/,5000,1856,259,46623058
https://www.zeturf.fr/,5000,100,8,3954694
https://www.zhihu.com/,5000,115,16,1541903
https://www.ziprecruiter.com/,5000,47,3,1469092
https://www.zone-turf.fr/,5000,419,144,1691909
https://www.zus.pl/,5000,85,3,1736424
https://www1.flightrising.com/,5000,819,203,4126396
https://www17.pelisplushd.to/,5000,115,3,1600088
https://www3.animeflv.net/,5000,76,10,2809804
https://www3.nhk.or.jp/,5000,295,10,19799151
https://www30.mercantilbanco.com/,5000,3,1,4262
https://www4.bestjavporn.com/,5000,91,34,1439619
https://www4.hentaila.com/,5000,81,19,6981783
https://www4.javhdporn.net/,5000,224,22,11209823
https://www8.receita.fazenda.gov.br/,5000,34,5,2368485
https://wydarzenia.interia.pl/,5000,120,30,8039959
https://wynk.in/,5000,155,28,1886311
https://xanimu.com/,5000,68,10,1523479
https://xcafe.com/,5000,272,23,13234644
https://xforum.live/,5000,64,9,6407756
https://xgroovy.com/,5000,88,9,1543799
https://xhamster19.com/,5000,103,19,2111817
https://xhamster3.com/,5000,99,18,1923678
https://xhamsterlive.com/,5000,226,7,2609953
https://xhopen.com/,5000,98,18,2121580
https://xn--12cl4bav1iqa4a0lc9ed.tv/,5000,82,5,7396481
https://xn--l3cmwb9e3d4b.com/,5000,78,3,8388298
https://xn--mgbkt9eckr.net/,5000,107,19,4600341
https://xn--pckua2a7gp15o89zb.com/,5000,80,26,1292885
https://xorgasmo.com/,5000,69,12,2645547
https://xossipy.com/,5000,38,5,628134
https://xprimehub.pro/,5000,38,7,2733067
https://xskt.com.vn/,5000,94,19,1001670
https://xvideosonlyfans.com/,5000,56,11,1037413
https://xxxdan.com/,5000,68,20,1708181
https://xxxi.porn/,5000,70,16,790921
https://xxxshake.com/,5000,83,11,3716514
https://xxxvideo.best/,5000,93,26,1167690
https://y20india.in/,5000,107,13,1823756
https://yalidine.app/,5000,22,5,613793
https://yandex.by/,5000,62,7,806930
https://yandex.com.tr/,5000,51,7,531000
https://yandex.kz/,5000,86,9,1762226
https://yanmaga.jp/,5000,127,35,3015640
https://yatube.net/,5000,52,8,893335
https://yenibeygir.com/,5000,102,14,1811753
https://yle.fi/,5000,40,13,948906
https://ylilauta.org/,5000,325,13,2226323
https://yomiho.cmoa.jp/,5000,144,43,3594577
https://yomou.syosetu.com/,5000,618,171,3607259
https://ytmp3s.nu/,5000,5,1,8564
https://zajuna.sena.edu.co/,5000,178,16,22226399
https://zbporn.com/,5000,64,13,701102
https://zeenews.india.com/,5000,675,175,4402794
https://zh.wikipedia.org/,5000,52,4,743852
https://zh.xhamster.com/,5000,103,20,2032756
https://zimbra.free.fr/,5000,207,76,1063901
https://zistop.com/,5000,71,10,1380548
https://znews.vn/,5000,106,27,6479885
https://zona-lagu.net/,5000,25,7,237462
http://asilmedia.org/,10000,57,8,1532053
http://hentasis1.top/,10000,32,2,961924
http://himado.in/,10000,38,8,13010214
http://himasoku.com/,10000,456,75,8880703
http://m.heraldpop.com/,10000,43,10,4057991
http://ntrca.teletalk.com.bd/,10000,12,1,57436
http://perminou.narsa.gov.ma/,10000,26,2,3750762
http://runner.prangroup.com:4004/,10000,4,1,67802
http://runner.rflgroupbd.com:5005/,10000,4,1,68393
